From Station,To Station,Coordenadas 1,Coordenadas 2,Distancia
aghios antonios,egaleo,"(38.006111, 23.699722)","(37.9913, 23.6772)",2.5703948787016064
aghios antonios,eleonas,"(38.006111, 23.699722)","(37.9878, 23.6925)",2.132172682555004
aghios antonios,kerameikos,"(38.006111, 23.699722)","(37.9786, 23.7115)",3.22851535593298
aghios antonios,evangelismos,"(38.006111, 23.699722)","(37.976388, 23.746944)",5.296060230726073
aghios antonios,megaro moussikis,"(38.006111, 23.699722)","(37.97861, 23.7525)",5.544569240328505
aghios antonios,ambelokipi,"(38.006111, 23.699722)","(37.98722, 23.7575)",5.481376695122986
aghios antonios,panormou,"(38.006111, 23.699722)","(37.9931, 23.7637)",5.7896460986352025
aghios antonios,katehaki,"(38.006111, 23.699722)","(37.9954, 23.7727)",6.504450146674892
aghios antonios,ethniki amyna,"(38.006111, 23.699722)","(38.0, 23.785555)",7.551260082851394
aghios antonios,holargos,"(38.006111, 23.699722)","(38.001666, 23.812222)",9.869439178970167
aghios antonios,nomismatokopio,"(38.006111, 23.699722)","(38.00917, 23.80583)",9.302744057464237
aghios antonios,aghia paraskevi,"(38.006111, 23.699722)","(38.017222, 23.8125)",9.957310747999475
aghios antonios,halandri,"(38.006111, 23.699722)","(38.02167, 23.82083)",10.749957434106802
aghios antonios,douk. plakentias,"(38.006111, 23.699722)","(38.023361, 23.833055)",11.837119320308382
aghios antonios,pallini,"(38.006111, 23.699722)","(38.00528, 23.86972)",14.894848597862348
aghios antonios,peania - kantza,"(38.006111, 23.699722)","(37.98417, 23.87)",15.119382988265789
aghios antonios,koropi,"(38.006111, 23.699722)","(37.91278, 23.89583)",20.082395381078783
aghios antonios,airport,"(38.006111, 23.699722)","(37.9369, 23.9448)",22.81966499312536
sepolia,larissa st.,"(38.002786, 23.713583)","(37.992289, 23.720556)",1.3174709769786839
sepolia,metaxourghio,"(38.002786, 23.713583)","(37.9858, 23.721)",1.9974602963088157
sepolia,panepistimio,"(38.002786, 23.713583)","(37.980278, 23.733056)",3.029186270633531
sepolia,syntagma,"(38.002786, 23.713583)","(37.97499, 23.73556)",3.641745822212975
sepolia,akropoli,"(38.002786, 23.713583)","(37.96875, 23.729583)",4.036055137464779
sepolia,sygroy - fix,"(38.002786, 23.713583)","(37.964605, 23.7268)",4.40072997639215
sepolia,neos kosmos,"(38.002786, 23.713583)","(37.95778, 23.72861)",5.174855909158515
sepolia,aghios ioannis,"(38.002786, 23.713583)","(37.9565, 23.7342)",5.454780450142964
sepolia,dafni,"(38.002786, 23.713583)","(37.949236, 23.737222)",6.304696170782835
sepolia,aghios dimitrios,"(38.002786, 23.713583)","(37.940278, 23.740694)",7.345623467964999
sepolia,ilioupoli,"(38.002786, 23.713583)","(37.929583, 23.744514)",8.579561009405857
sepolia,alimos,"(38.002786, 23.713583)","(37.918056, 23.744514)",9.804041718504598
sepolia,argyroupoli,"(38.002786, 23.713583)","(37.903056, 23.745903)",11.445830871136247
sepolia,elliniko,"(38.002786, 23.713583)","(37.892569, 23.747153)",12.604134542592432
sepolia,dimotiko theatro,"(38.002786, 23.713583)","(37.942924, 23.647588)",8.818797763166966
sepolia,maniatika,"(38.002786, 23.713583)","(37.95968, 23.640033)",8.033025069216063
sepolia,nikea,"(38.002786, 23.713583)","(37.966666, 23.633333)",8.099206295402055
sepolia,korydallos,"(38.002786, 23.713583)","(37.9789, 23.6405)",6.933438038104208
sepolia,aghia varvara,"(38.002786, 23.713583)","(37.989722, 23.659444)",4.961481548251613
sepolia,aghia marina,"(38.002786, 23.713583)","(37.9972, 23.6674)",4.094081869795018
sepolia,egaleo,"(38.002786, 23.713583)","(37.9913, 23.6772)",3.4344244649509665
sepolia,eleonas,"(38.002786, 23.713583)","(37.9878, 23.6925)",2.487959411242744
sepolia,kerameikos,"(38.002786, 23.713583)","(37.9786, 23.7115)",2.6955521379078626
sepolia,evangelismos,"(38.002786, 23.713583)","(37.976388, 23.746944)",4.142898036415365
sepolia,megaro moussikis,"(38.002786, 23.713583)","(37.97861, 23.7525)",4.342567615640162
sepolia,ambelokipi,"(38.002786, 23.713583)","(37.98722, 23.7575)",4.2197217293763325
sepolia,panormou,"(38.002786, 23.713583)","(37.9931, 23.7637)",4.5216658093708855
sepolia,katehaki,"(38.002786, 23.713583)","(37.9954, 23.7727)",5.244770472136884
sepolia,ethniki amyna,"(38.002786, 23.713583)","(38.0, 23.785555)",6.313881237191077
sepolia,holargos,"(38.002786, 23.713583)","(38.001666, 23.812222)",8.643671569628882
sepolia,nomismatokopio,"(38.002786, 23.713583)","(38.00917, 23.80583)",8.113406227880285
sepolia,aghia paraskevi,"(38.002786, 23.713583)","(38.017222, 23.8125)",8.813623505379978
sepolia,halandri,"(38.002786, 23.713583)","(38.02167, 23.82083)",9.627506788798248
sepolia,douk. plakentias,"(38.002786, 23.713583)","(38.023361, 23.833055)",10.713743449797379
sepolia,pallini,"(38.002786, 23.713583)","(38.00528, 23.86972)",13.683236215198502
sepolia,peania - kantza,"(38.002786, 23.713583)","(37.98417, 23.87)",13.86235524877838
sepolia,koropi,"(38.002786, 23.713583)","(37.91278, 23.89583)",18.853840102303895
sepolia,airport,"(38.002786, 23.713583)","(37.9369, 23.9448)",21.55166542669321
larissa st.,metaxourghio,"(37.992289, 23.720556)","(37.9858, 23.721)",0.7225932644210754
larissa st.,panepistimio,"(37.992289, 23.720556)","(37.980278, 23.733056)",1.7273774046783623
larissa st.,syntagma,"(37.992289, 23.720556)","(37.97499, 23.73556)",2.3300835646968343
larissa st.,akropoli,"(37.992289, 23.720556)","(37.96875, 23.729583)",2.7343850925429005
larissa st.,sygroy - fix,"(37.992289, 23.720556)","(37.964605, 23.7268)",3.1265949260057977
larissa st.,neos kosmos,"(37.992289, 23.720556)","(37.95778, 23.72861)",3.90162973476925
larissa st.,aghios ioannis,"(37.992289, 23.720556)","(37.9565, 23.7342)",4.155380425627595
larissa st.,dafni,"(37.992289, 23.720556)","(37.949236, 23.737222)",5.005228442701143
larissa st.,aghios dimitrios,"(37.992289, 23.720556)","(37.940278, 23.740694)",6.046803903735991
larissa st.,ilioupoli,"(37.992289, 23.720556)","(37.929583, 23.744514)",7.282084839224125
larissa st.,alimos,"(37.992289, 23.720556)","(37.918056, 23.744514)",8.517424506409597
larissa st.,argyroupoli,"(37.992289, 23.720556)","(37.903056, 23.745903)",10.168147940302635
larissa st.,elliniko,"(37.992289, 23.720556)","(37.892569, 23.747153)",11.331010897240049
larissa st.,dimotiko theatro,"(37.992289, 23.720556)","(37.942924, 23.647588)",8.428868202630733
larissa st.,maniatika,"(37.992289, 23.720556)","(37.95968, 23.640033)",7.934892918217032
larissa st.,nikea,"(37.992289, 23.720556)","(37.966666, 23.633333)",8.15853710465747
larissa st.,korydallos,"(37.992289, 23.720556)","(37.9789, 23.6405)",7.172336306225055
larissa st.,aghia varvara,"(37.992289, 23.720556)","(37.989722, 23.659444)",5.363069713839346
larissa st.,aghia marina,"(37.992289, 23.720556)","(37.9972, 23.6674)",4.689917921929941
larissa st.,egaleo,"(37.992289, 23.720556)","(37.9913, 23.6772)",3.8009954795111063
larissa st.,eleonas,"(37.992289, 23.720556)","(37.9878, 23.6925)",2.508839185571262
larissa st.,kerameikos,"(37.992289, 23.720556)","(37.9786, 23.7115)",1.7166397435118503
larissa st.,evangelismos,"(37.992289, 23.720556)","(37.976388, 23.746944)",2.911141675748151
larissa st.,megaro moussikis,"(37.992289, 23.720556)","(37.97861, 23.7525)",3.186096844421476
larissa st.,ambelokipi,"(37.992289, 23.720556)","(37.98722, 23.7575)",3.2862911104730435
larissa st.,panormou,"(37.992289, 23.720556)","(37.9931, 23.7637)",3.7818550720481356
larissa st.,katehaki,"(37.992289, 23.720556)","(37.9954, 23.7727)",4.582468508743493
larissa st.,ethniki amyna,"(37.992289, 23.720556)","(38.0, 23.785555)",5.759877819104197
larissa st.,holargos,"(37.992289, 23.720556)","(38.001666, 23.812222)",8.099764966802645
larissa st.,nomismatokopio,"(37.992289, 23.720556)","(38.00917, 23.80583)",7.704055258229199
larissa st.,aghia paraskevi,"(37.992289, 23.720556)","(38.017222, 23.8125)",8.519596983166261
larissa st.,halandri,"(37.992289, 23.720556)","(38.02167, 23.82083)",9.373249579252422
larissa st.,douk. plakentias,"(37.992289, 23.720556)","(38.023361, 23.833055)",10.444460890803345
larissa st.,pallini,"(37.992289, 23.720556)","(38.00528, 23.86972)",13.149982682559983
larissa st.,peania - kantza,"(37.992289, 23.720556)","(37.98417, 23.87)",13.127898408871381
larissa st.,koropi,"(37.992289, 23.720556)","(37.91278, 23.89583)",17.729560110567224
larissa st.,airport,"(37.992289, 23.720556)","(37.9369, 23.9448)",20.60061562536879
metaxourghio,panepistimio,"(37.9858, 23.721)","(37.980278, 23.733056)",1.2220795840461578
metaxourghio,syntagma,"(37.9858, 23.721)","(37.97499, 23.73556)",1.7530997551533016
metaxourghio,akropoli,"(37.9858, 23.721)","(37.96875, 23.729583)",2.0396819091348166
metaxourghio,sygroy - fix,"(37.9858, 23.721)","(37.964605, 23.7268)",2.410988531496128
metaxourghio,neos kosmos,"(37.9858, 23.721)","(37.95778, 23.72861)",3.1862953898944104
metaxourghio,aghios ioannis,"(37.9858, 23.721)","(37.9565, 23.7342)",3.4573827245264326
metaxourghio,dafni,"(37.9858, 23.721)","(37.949236, 23.737222)",4.307254107535012
metaxourghio,aghios dimitrios,"(37.9858, 23.721)","(37.940278, 23.740694)",5.348167956381988
metaxourghio,ilioupoli,"(37.9858, 23.721)","(37.929583, 23.744514)",6.582224201704132
metaxourghio,alimos,"(37.9858, 23.721)","(37.918056, 23.744514)",7.809848692973694
metaxourghio,argyroupoli,"(37.9858, 23.721)","(37.903056, 23.745903)",9.45632121253923
metaxourghio,elliniko,"(37.9858, 23.721)","(37.892569, 23.747153)",10.617498694464182
metaxourghio,dimotiko theatro,"(37.9858, 23.721)","(37.942924, 23.647588)",8.009258346237162
metaxourghio,maniatika,"(37.9858, 23.721)","(37.95968, 23.640033)",7.668499810038434
metaxourghio,nikea,"(37.9858, 23.721)","(37.966666, 23.633333)",7.973237516932111
metaxourghio,korydallos,"(37.9858, 23.721)","(37.9789, 23.6405)",7.096937223501401
metaxourghio,aghia varvara,"(37.9858, 23.721)","(37.989722, 23.659444)",5.412215336889068
metaxourghio,aghia marina,"(37.9858, 23.721)","(37.9972, 23.6674)",4.865174798104963
metaxourghio,egaleo,"(37.9858, 23.721)","(37.9913, 23.6772)",3.8868975851728624
metaxourghio,eleonas,"(37.9858, 23.721)","(37.9878, 23.6925)",2.5075836381049856
metaxourghio,kerameikos,"(37.9858, 23.721)","(37.9786, 23.7115)",1.1550858453644057
metaxourghio,evangelismos,"(37.9858, 23.721)","(37.976388, 23.746944)",2.5031603980143236
metaxourghio,megaro moussikis,"(37.9858, 23.721)","(37.97861, 23.7525)",2.8742230999555285
metaxourghio,ambelokipi,"(37.9858, 23.721)","(37.98722, 23.7575)",3.202719349944132
metaxourghio,panormou,"(37.9858, 23.721)","(37.9931, 23.7637)",3.829064548382867
metaxourghio,katehaki,"(37.9858, 23.721)","(37.9954, 23.7727)",4.654740450142989
metaxourghio,ethniki amyna,"(37.9858, 23.721)","(38.0, 23.785555)",5.873270344355818
metaxourghio,holargos,"(37.9858, 23.721)","(38.001666, 23.812222)",8.18618611520169
metaxourghio,nomismatokopio,"(37.9858, 23.721)","(38.00917, 23.80583)",7.874447383341966
metaxourghio,aghia paraskevi,"(37.9858, 23.721)","(38.017222, 23.8125)",8.74559545835137
metaxourghio,halandri,"(37.9858, 23.721)","(38.02167, 23.82083)",9.613417659368379
metaxourghio,douk. plakentias,"(37.9858, 23.721)","(38.023361, 23.833055)",10.669420999723693
metaxourghio,pallini,"(37.9858, 23.721)","(38.00528, 23.86972)",13.210858748500703
metaxourghio,peania - kantza,"(37.9858, 23.721)","(37.98417, 23.87)",13.0597439655654
metaxourghio,koropi,"(37.9858, 23.721)","(37.91278, 23.89583)",17.34719881859144
metaxourghio,airport,"(37.9858, 23.721)","(37.9369, 23.9448)",20.359843663482504
panepistimio,syntagma,"(37.980278, 23.733056)","(37.97499, 23.73556)",0.6276246088928337
panepistimio,akropoli,"(37.980278, 23.733056)","(37.96875, 23.729583)",1.3175085142329968
panepistimio,sygroy - fix,"(37.980278, 23.733056)","(37.964605, 23.7268)",1.827000047602635
panepistimio,neos kosmos,"(37.980278, 23.733056)","(37.95778, 23.72861)",2.531843492578163
panepistimio,aghios ioannis,"(37.980278, 23.733056)","(37.9565, 23.7342)",2.645897760221993
panepistimio,dafni,"(37.980278, 23.733056)","(37.949236, 23.737222)",3.4709847396245377
panepistimio,aghios dimitrios,"(37.980278, 23.733056)","(37.940278, 23.740694)",4.4979275878894605
panepistimio,ilioupoli,"(37.980278, 23.733056)","(37.929583, 23.744514)",5.725851918452171
panepistimio,alimos,"(37.980278, 23.733056)","(37.918056, 23.744514)",6.991344653696282
panepistimio,argyroupoli,"(37.980278, 23.733056)","(37.903056, 23.745903)",8.660295883544874
panepistimio,elliniko,"(37.980278, 23.733056)","(37.892569, 23.747153)",9.830854598716256
panepistimio,dimotiko theatro,"(37.980278, 23.733056)","(37.942924, 23.647588)",8.56711183364446
panepistimio,maniatika,"(37.980278, 23.733056)","(37.95968, 23.640033)",8.469842318775482
panepistimio,nikea,"(37.980278, 23.733056)","(37.966666, 23.633333)",8.871255327157849
panepistimio,korydallos,"(37.980278, 23.733056)","(37.9789, 23.6405)",8.113730222650036
panepistimio,aghia varvara,"(37.980278, 23.733056)","(37.989722, 23.659444)",6.536325365410679
panepistimio,aghia marina,"(37.980278, 23.733056)","(37.9972, 23.6674)",6.053710495341155
panepistimio,egaleo,"(37.980278, 23.733056)","(37.9913, 23.6772)",5.04630514698383
panepistimio,eleonas,"(37.980278, 23.733056)","(37.9878, 23.6925)",3.6514927690151424
panepistimio,kerameikos,"(37.980278, 23.733056)","(37.9786, 23.7115)",1.8985200698486124
panepistimio,evangelismos,"(37.980278, 23.733056)","(37.976388, 23.746944)",1.2918344955486105
panepistimio,megaro moussikis,"(37.980278, 23.733056)","(37.97861, 23.7525)",1.7142804950197736
panepistimio,ambelokipi,"(37.980278, 23.733056)","(37.98722, 23.7575)",2.2771536959169096
panepistimio,panormou,"(37.980278, 23.733056)","(37.9931, 23.7637)",3.040594162588134
panepistimio,katehaki,"(37.980278, 23.733056)","(37.9954, 23.7727)",3.8598145345707566
panepistimio,ethniki amyna,"(37.980278, 23.733056)","(38.0, 23.785555)",5.096661217610305
panepistimio,holargos,"(37.980278, 23.733056)","(38.001666, 23.812222)",7.333924839245501
panepistimio,nomismatokopio,"(37.980278, 23.733056)","(38.00917, 23.80583)",7.140649767018214
panepistimio,aghia paraskevi,"(37.980278, 23.733056)","(38.017222, 23.8125)",8.082967220980413
panepistimio,halandri,"(37.980278, 23.733056)","(38.02167, 23.82083)",8.962919150861005
panepistimio,douk. plakentias,"(37.980278, 23.733056)","(38.023361, 23.833055)",9.98611104123018
panepistimio,pallini,"(37.980278, 23.733056)","(38.00528, 23.86972)",12.294525431196352
panepistimio,peania - kantza,"(37.980278, 23.733056)","(37.98417, 23.87)",12.010139670167302
panepistimio,koropi,"(37.980278, 23.733056)","(37.91278, 23.89583)",16.12618137372062
panepistimio,airport,"(37.980278, 23.733056)","(37.9369, 23.9448)",19.180484178156398
syntagma,akropoli,"(37.97499, 23.73556)","(37.96875, 23.729583)",0.8694442344170561
syntagma,sygroy - fix,"(37.97499, 23.73556)","(37.964605, 23.7268)",1.3867703764912895
syntagma,neos kosmos,"(37.97499, 23.73556)","(37.95778, 23.72861)",2.008312313497855
syntagma,aghios ioannis,"(37.97499, 23.73556)","(37.9565, 23.7342)",2.059450868630342
syntagma,dafni,"(37.97499, 23.73556)","(37.949236, 23.737222)",2.8674223850504763
syntagma,aghios dimitrios,"(37.97499, 23.73556)","(37.940278, 23.740694)",3.885960404266727
syntagma,ilioupoli,"(37.97499, 23.73556)","(37.929583, 23.744514)",5.109707833641559
syntagma,alimos,"(37.97499, 23.73556)","(37.918056, 23.744514)",6.379282133432639
syntagma,argyroupoli,"(37.97499, 23.73556)","(37.903056, 23.745903)",8.049970665965295
syntagma,elliniko,"(37.97499, 23.73556)","(37.892569, 23.747153)",9.221034351166711
syntagma,dimotiko theatro,"(37.97499, 23.73556)","(37.942924, 23.647588)",8.496983352172373
syntagma,maniatika,"(37.97499, 23.73556)","(37.95968, 23.640033)",8.545372364127068
syntagma,nikea,"(37.97499, 23.73556)","(37.966666, 23.633333)",9.008665208416078
syntagma,korydallos,"(37.97499, 23.73556)","(37.9789, 23.6405)",8.343387902964414
syntagma,aghia varvara,"(37.97499, 23.73556)","(37.989722, 23.659444)",6.8692916426190225
syntagma,aghia marina,"(37.97499, 23.73556)","(37.9972, 23.6674)",6.463896565988551
syntagma,egaleo,"(37.97499, 23.73556)","(37.9913, 23.6772)",5.42685822771521
syntagma,eleonas,"(37.97499, 23.73556)","(37.9878, 23.6925)",4.033858673502382
syntagma,kerameikos,"(37.97499, 23.73556)","(37.9786, 23.7115)",2.1467380747621694
syntagma,evangelismos,"(37.97499, 23.73556)","(37.976388, 23.746944)",1.0098660438282094
syntagma,megaro moussikis,"(37.97499, 23.73556)","(37.97861, 23.7525)",1.5383963795233135
syntagma,ambelokipi,"(37.97499, 23.73556)","(37.98722, 23.7575)",2.3552233821553084
syntagma,panormou,"(37.97499, 23.73556)","(37.9931, 23.7637)",3.1839481969002
syntagma,katehaki,"(37.97499, 23.73556)","(37.9954, 23.7727)",3.968051775534869
syntagma,ethniki amyna,"(37.97499, 23.73556)","(38.0, 23.785555)",5.189512859565241
syntagma,holargos,"(37.97499, 23.73556)","(38.001666, 23.812222)",7.344093162303762
syntagma,nomismatokopio,"(37.97499, 23.73556)","(38.00917, 23.80583)",7.2363657453774275
syntagma,aghia paraskevi,"(37.97499, 23.73556)","(38.017222, 23.8125)",8.216310892985376
syntagma,halandri,"(37.97499, 23.73556)","(38.02167, 23.82083)",9.09778089202776
syntagma,douk. plakentias,"(37.97499, 23.73556)","(38.023361, 23.833055)",10.095073902479172
syntagma,pallini,"(37.97499, 23.73556)","(38.00528, 23.86972)",12.229995875379021
syntagma,peania - kantza,"(37.97499, 23.73556)","(37.98417, 23.87)",11.82743485687389
syntagma,koropi,"(37.97499, 23.73556)","(37.91278, 23.89583)",15.664216418593522
syntagma,airport,"(37.97499, 23.73556)","(37.9369, 23.9448)",18.82779877376193
akropoli,sygroy - fix,"(37.96875, 23.729583)","(37.964605, 23.7268)",0.5214894299942595
akropoli,neos kosmos,"(37.96875, 23.729583)","(37.95778, 23.72861)",1.2227888467395884
akropoli,aghios ioannis,"(37.96875, 23.729583)","(37.9565, 23.7342)",1.4210053506774256
akropoli,dafni,"(37.96875, 23.729583)","(37.949236, 23.737222)",2.2708650828813015
akropoli,aghios dimitrios,"(37.96875, 23.729583)","(37.940278, 23.740694)",3.312438114493765
akropoli,ilioupoli,"(37.96875, 23.729583)","(37.929583, 23.744514)",4.5477014186139915
akropoli,alimos,"(37.96875, 23.729583)","(37.918056, 23.744514)",5.786984491338808
akropoli,argyroupoli,"(37.96875, 23.729583)","(37.903056, 23.745903)",7.443743543834242
akropoli,elliniko,"(37.96875, 23.729583)","(37.892569, 23.747153)",8.609975696938957
akropoli,dimotiko theatro,"(37.96875, 23.729583)","(37.942924, 23.647588)",7.741319154807047
akropoli,maniatika,"(37.96875, 23.729583)","(37.95968, 23.640033)",7.914977240324648
akropoli,nikea,"(37.96875, 23.729583)","(37.966666, 23.633333)",8.440599478258303
akropoli,korydallos,"(37.96875, 23.729583)","(37.9789, 23.6405)",7.889641133401273
akropoli,aghia varvara,"(37.96875, 23.729583)","(37.989722, 23.659444)",6.574966872304958
akropoli,aghia marina,"(37.96875, 23.729583)","(37.9972, 23.6674)",6.301536696444692
akropoli,egaleo,"(37.96875, 23.729583)","(37.9913, 23.6772)",5.2312932217401915
akropoli,eleonas,"(37.96875, 23.729583)","(37.9878, 23.6925)",3.879612295082182
akropoli,kerameikos,"(37.96875, 23.729583)","(37.9786, 23.7115)",1.926659141470981
akropoli,evangelismos,"(37.96875, 23.729583)","(37.976388, 23.746944)",1.7427478076598955
akropoli,megaro moussikis,"(37.96875, 23.729583)","(37.97861, 23.7525)",2.2885002423771748
akropoli,ambelokipi,"(37.96875, 23.729583)","(37.98722, 23.7575)",3.194576507003249
